Entry	Status	Gene ontology (cellular component)
Q9VLU4	reviewed	extracellular space [GO:0005615]
Q9W261	reviewed	Cdc73/Paf1 complex [GO:0016593]; nucleus [GO:0005634]; transcriptionally active chromatin [GO:0035327]
Q9W041	unreviewed	
Q9W3T5	reviewed	integral component of membrane [GO:0016021]
Q9VLZ8	unreviewed	extracellular space [GO:0005615]
Q9VM08	reviewed	axon [GO:0030424]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]
Q9W3G0	unreviewed	endoplasmic reticulum [GO:0005783]; GPI-anchor transamidase complex [GO:0042765]
Q9VM12	unreviewed	
Q9VW38	unreviewed	
Q9VM14	unreviewed	mitochondrial pyruvate dehydrogenase complex [GO:0005967]
Q9W299	unreviewed	
Q9VM35	reviewed	
Q9VM47	unreviewed	chromatin [GO:0000785]; histone methyltransferase complex [GO:0035097]; MLL1/2 complex [GO:0044665]; nucleus [GO:0005634]
Q9VWI0	unreviewed	mitochondrial respiratory chain complex I [GO:0005747]
Q9VM62	unreviewed	cohesin complex [GO:0008278]; condensed nuclear chromosome, centromeric region [GO:0000780]; nuclear mitotic cohesin complex [GO:0034990]; pericentric heterochromatin [GO:0005721]; spindle pole [GO:0000922]; transcriptionally active chromatin [GO:0035327]
X2JCR6	unreviewed	
Q9W1Z1	unreviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VM92	reviewed	axoneme [GO:0005930]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; nucleus [GO:0005634]
Q9VZK7	unreviewed	
Q9W3W4	unreviewed	extrinsic component of mitochondrial inner membrane [GO:0031314]; mitochondrial inner membrane [GO:0005743]
Q9W0V7	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VNM8	unreviewed	integral component of plasma membrane [GO:0005887]
Q9VR83	unreviewed	
Q9VSA9	unreviewed	
Q9VZI5	unreviewed	extracellular space [GO:0005615]
Q9VZI8	unreviewed	cytosol [GO:0005829]
Q9VZS1	unreviewed	cytosol [GO:0005829]
Q9W136	unreviewed	
Q9W2T3	unreviewed	mitochondrion [GO:0005739]
Q9W5U2	reviewed	extracellular region [GO:0005576]
Q9VMA4	unreviewed	mitochondrion [GO:0005739]
Q9VSG8	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; trans-Golgi network [GO:0005802]
Q9VNK5	unreviewed	integral component of membrane [GO:0016021]
Q9VQ67	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9VUM2	unreviewed	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]
Q9VUR4	unreviewed	
Q9VV41	reviewed	cytoplasm [GO:0005737]; EKC/KEOPS complex [GO:0000408]; nucleus [GO:0005634]
Q9VWA7	unreviewed	axon [GO:0030424]; growth cone [GO:0030426]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VMF0	unreviewed	
Q9VMG1	unreviewed	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q9VMG6	unreviewed	
Q9VMI9	unreviewed	cell cortex [GO:0005938]; membrane [GO:0016020]
Q9VWJ9	unreviewed	cytoplasm [GO:0005737]
Q9VMK8	unreviewed	cilium [GO:0005929]; integral component of membrane [GO:0016021]
Q9VSZ3	unreviewed	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; PcG protein complex [GO:0031519]; transcription factor complex [GO:0005667]
Q9VWW0	reviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q9W043	unreviewed	
Q9XYU0	reviewed	MCM complex [GO:0042555]; nucleus [GO:0005634]
Q9VMM2	unreviewed	
Q9VMM8	unreviewed	
Q9W111	unreviewed	cytoplasm [GO:0005737]; extrinsic component of presynaptic endocytic zone membrane [GO:0098894]; neuromuscular junction [GO:0031594]
Q9VMQ6	unreviewed	integral component of membrane [GO:0016021]
Q9VMS1	unreviewed	mitochondrial respiratory chain complex IV [GO:0005751]; mitochondrion [GO:0005739]
Q9VMS3	unreviewed	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9VXP5	unreviewed	dendrite [GO:0030425]; neuronal cell body [GO:0043025]; terminal bouton [GO:0043195]
Q9VZ97	unreviewed	
Q9VMX8	unreviewed	
Q9W3K3	unreviewed	nucleolus [GO:0005730]; small-subunit processome [GO:0032040]
Q9VRS9	unreviewed	
Q9VMY5	unreviewed	lysosome [GO:0005764]
Q9VMY9	reviewed	
Q9VN03	reviewed	mitochondrial degradosome [GO:0045025]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q9VR84	unreviewed	
Q9W100	unreviewed	
Q9VN57	unreviewed	axoneme [GO:0005930]
Q9VN64	unreviewed	
Q9VVV1	unreviewed	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q9VN95	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9VN97	reviewed	integral component of mitochondrial inner membrane [GO:0031305]; TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]
Q9W5Y1	unreviewed	integral component of membrane [GO:0016021]
Q9VWE5	unreviewed	integral component of membrane [GO:0016021]
Q9VNE2	reviewed	axon [GO:0030424]; axonal growth cone [GO:0044295]; cytoplasm [GO:0005737]; filopodium [GO:0030175]; neuronal cell body [GO:0043025]
Q9VNE7	reviewed	cell cortex [GO:0005938]; cytoskeleton [GO:0005856]; plasma membrane [GO:0005886]
Q9VNF4	unreviewed	
Q9VWJ7	unreviewed	integral component of membrane [GO:0016021]
Q9VNL8	unreviewed	integral component of plasma membrane [GO:0005887]
Q9VNN0	unreviewed	integral component of plasma membrane [GO:0005887]
Q9VNR1	unreviewed	
Q9VNR9	unreviewed	mitochondrion [GO:0005739]
Q9W0I9	unreviewed	
Q9VP06	unreviewed	endoplasmic reticulum membrane [GO:0005789]
Q9VP68	unreviewed	
Q9VP29	unreviewed	
Q9VTB0	unreviewed	
Q9W410	unreviewed	nucleus [GO:0005634]; Sin3-type complex [GO:0070822]
Q9W4V3	unreviewed	
Q9VPA1	unreviewed	integral component of membrane [GO:0016021]
Q9VXH3	unreviewed	intracellular [GO:0005622]
Q9VS66	unreviewed	extracellular space [GO:0005615]
Q9VPD9	unreviewed	integral component of membrane [GO:0016021]
Q9VVL8	unreviewed	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q9VU70	reviewed	
Q9VPG1	unreviewed	apical plasma membrane [GO:0016324]
Q9VPG9	unreviewed	
Q9VPH8	reviewed	MLL1/2 complex [GO:0044665]; MLL3/4 complex [GO:0044666]; Set1C/COMPASS complex [GO:0048188]
Q9VU53	unreviewed	integral component of membrane [GO:0016021]; muscle cell projection [GO:0036194]
Q9VPK3	unreviewed	
Q9W422	reviewed	
Q9VPT7	reviewed	endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9VZJ8	unreviewed	
Q9VUB4	reviewed	autolysosome [GO:0044754]; cytoplasm [GO:0005737]; GATOR1 complex [GO:1990130]; GATOR2 complex [GO:0061700]; nucleus [GO:0005634]; Seh1-associated complex [GO:0035859]
Q9VPW5	unreviewed	
Q9VPX8	unreviewed	dehydrodolichyl diphosphate synthase complex [GO:1904423]; endoplasmic reticulum [GO:0005783]
Q9VQ57	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9VQ78	unreviewed	adherens junction [GO:0005912]; bicellular tight junction [GO:0005923]; lateral plasma membrane [GO:0016328]
Q9VVS2	unreviewed	
Q9VYD1	reviewed	chromosome [GO:0005694]; nucleus [GO:0005634]
Q9VVI9	reviewed	ESCRT III complex [GO:0000815]
Q9VQD2	reviewed	endoplasmic reticulum membrane [GO:0005789]; organelle membrane [GO:0031090]
Q9VQK5	unreviewed	precatalytic spliceosome [GO:0071011]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]
Q9VQG4	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q9VQI2	unreviewed	integral component of membrane [GO:0016021]
Q9VQI6	unreviewed	integral component of membrane [GO:0016021]
Q9VQJ7	unreviewed	
Q9W470	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]
Q6NNF2	reviewed	
Q9W5P1	reviewed	mediator complex [GO:0016592]; nucleus [GO:0005634]
Q9VQR8	unreviewed	aminoacyl-tRNA synthetase multienzyme complex [GO:0017101]; cytoplasm [GO:0005737]
Q9VQR9	unreviewed	cytoplasm [GO:0005737]; endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]
Q9VQS7	reviewed	nucleus [GO:0005634]
Q9VQT0	unreviewed	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q9VQZ1	unreviewed	integral component of membrane [GO:0016021]
Q9W1R6	unreviewed	mitochondrion [GO:0005739]
Q9VT55	unreviewed	
Q9W2V8	unreviewed	
Q9W092	reviewed	extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q9VRA1	unreviewed	nucleus [GO:0005634]
Q9VSE5	unreviewed	extracellular region [GO:0005576]; integral component of membrane [GO:0016021]
Q9VRG6	unreviewed	
Q9VRI8	unreviewed	integral component of membrane [GO:0016021]
Q9VTV4	unreviewed	tRNA-intron endonuclease complex [GO:0000214]
Q9VSJ2	unreviewed	
Q9VRK9	unreviewed	adherens junction [GO:0005912]; axon cytoplasm [GO:1904115]; cell junction [GO:0030054]; cilium [GO:0005929]; early endosome [GO:0005769]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; plasma membrane [GO:0005886]
Q9W3X3	unreviewed	cytoplasm [GO:0005737]
Q9VZE8	unreviewed	integral component of membrane [GO:0016021]
Q9VRR9	unreviewed	
Q9VUK1	unreviewed	
Q9W2P5	unreviewed	nucleolus [GO:0005730]; P-body [GO:0000932]; small nuclear ribonucleoprotein complex [GO:0030532]; small nucleolar ribonucleoprotein complex [GO:0005732]; spliceosomal complex [GO:0005681]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U6 snRNP [GO:0005688]
Q9VUA0	reviewed	catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; precatalytic spliceosome [GO:0071011]
Q9W1G1	unreviewed	nucleolus [GO:0005730]; small-subunit processome [GO:0032040]
Q9VRX2	reviewed	CORVET complex [GO:0033263]; early endosome [GO:0005769]
Q9VRX6	reviewed	gap junction [GO:0005921]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VX62	unreviewed	
Q9VXR4	unreviewed	nucleus [GO:0005634]
Q9W097	unreviewed	cilium [GO:0005929]; intraciliary transport particle A [GO:0030991]; non-motile cilium [GO:0097730]
Q9VRX8	unreviewed	
Q9VRY5	unreviewed	
Q9VUJ2	unreviewed	plasma membrane [GO:0005886]
X2JAQ5	unreviewed	
Q9VS51	unreviewed	integral component of postsynaptic density membrane [GO:0099061]
Q9VS54	unreviewed	
Q9W057	unreviewed	mitochondrial respiratory chain complex I [GO:0005747]
Q9W078	unreviewed	extracellular matrix [GO:0031012]
Q9W023	unreviewed	integral component of endoplasmic reticulum membrane [GO:0030176]
Q9VZ26	unreviewed	extracellular space [GO:0005615]
Q9VSB9	reviewed	integral component of membrane [GO:0016021]
Q9VZG7	unreviewed	integral component of membrane [GO:0016021]; vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]
Q9VSC6	unreviewed	multimeric ribonuclease P complex [GO:0030681]; nucleolar ribonuclease P complex [GO:0005655]; ribonuclease MRP complex [GO:0000172]; ribonuclease P complex [GO:0030677]
Q9VST1	unreviewed	
Q9W539	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
X2J5L4	unreviewed	apical part of cell [GO:0045177]; basal part of cell [GO:0045178]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; nucleus [GO:0005634]; SCAR complex [GO:0031209]
Q9VSM6	unreviewed	cytoplasm [GO:0005737]
Q9VSP0	unreviewed	
Q9VZZ2	unreviewed	
Q9Y123	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9W404	unreviewed	integral component of membrane [GO:0016021]
Q9VX08	unreviewed	cytosolic large ribosomal subunit [GO:0022625]; preribosome, large subunit precursor [GO:0030687]
Q9VXN1	unreviewed	
Q9VSX7	unreviewed	early endosome membrane [GO:0031901]; integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; plasma membrane [GO:0005886]
Q9VT15	unreviewed	
Q9W0F9	unreviewed	mitochondrion [GO:0005739]
Q9VW40	unreviewed	
Q9VT91	unreviewed	male germ cell nucleus [GO:0001673]; nucleolus [GO:0005730]; transcription factor TFIID complex [GO:0005669]
Q9VTA7	unreviewed	
Q9W2U2	unreviewed	
Q9W3G9	unreviewed	
Q9VTB4	unreviewed	mitochondrial respiratory chain complex I [GO:0005747]
Q9VTC3	unreviewed	
Q9W4J6	unreviewed	actin cytoskeleton [GO:0015629]
Q9W5U9	unreviewed	
Q9VTG7	reviewed	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9VY19	unreviewed	extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q9VTP1	unreviewed	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q9VTQ1	unreviewed	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]
Q9VX85	unreviewed	integral component of membrane [GO:0016021]
Q9VX87	unreviewed	
Q9VTR4	unreviewed	extracellular region [GO:0005576]
Q9VXG9	unreviewed	integral component of membrane [GO:0016021]
Q9VTT0	unreviewed	extracellular space [GO:0005615]; integral component of membrane [GO:0016021]
Q9VZ94	unreviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q9VXR6	unreviewed	
Q9VWB4	unreviewed	extracellular space [GO:0005615]
Q9VUU8	unreviewed	
Q9VTZ5	unreviewed	anchored component of plasma membrane [GO:0046658]; cytosol [GO:0005829]; early endosome [GO:0005769]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; septate junction [GO:0005918]
Q9VU02	reviewed	catalytic step 2 spliceosome [GO:0071013]; commitment complex [GO:0000243]; cytosol [GO:0005829]; nucleus [GO:0005634]; pICln-Sm protein complex [GO:0034715]; precatalytic spliceosome [GO:0071011]; small nuclear ribonucleoprotein complex [GO:0030532]; SMN-Sm protein complex [GO:0034719]; spliceosomal complex [GO:0005681]; U12-type spliceosomal complex [GO:0005689]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]
Q9W3X7	unreviewed	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex I [GO:0005747]
Q9VZN4	reviewed	nucleus [GO:0005634]
Q9VU24	unreviewed	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q9VU29	unreviewed	mitochondrial matrix [GO:0005759]
Q9VUT3	unreviewed	extracellular region [GO:0005576]
Q9VU60	unreviewed	
Q9W2V2	unreviewed	plasma membrane [GO:0005886]
Q9VU76	unreviewed	
Q9VVX6	unreviewed	integral component of membrane [GO:0016021]; SNARE complex [GO:0031201]
Q9VUB7	unreviewed	MLL3/4 complex [GO:0044666]
Q9VYZ8	unreviewed	MLL3/4 complex [GO:0044666]
Q9VUX8	unreviewed	extracellular region [GO:0005576]
Q9VUE4	unreviewed	extracellular space [GO:0005615]
Q9VV36	reviewed	extracellular space [GO:0005615]
Q9VUH0	unreviewed	
Q9W4W5	unreviewed	cytosol [GO:0005829]
Q9VUI8	unreviewed	
Q9VYJ6	unreviewed	nucleus [GO:0005634]
Q9W045	unreviewed	
Q9VUM0	reviewed	mismatch repair complex [GO:0032300]; MutSalpha complex [GO:0032301]
Q9VUS8	unreviewed	extracellular region [GO:0005576]
Q9VUU5	reviewed	
Q9VUY0	reviewed	cytoplasm [GO:0005737]; extracellular space [GO:0005615]; secretory granule membrane [GO:0030667]
Q9VUZ0	unreviewed	endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; signal recognition particle, endoplasmic reticulum targeting [GO:0005786]
Q9VV02	unreviewed	
Q9VV06	unreviewed	
Q9VV30	unreviewed	extracellular space [GO:0005615]
Q9VV99	unreviewed	nucleus [GO:0005634]
Q9VVD2	unreviewed	
Q9VZ04	unreviewed	endomembrane system [GO:0012505]; endoplasmic reticulum membrane [GO:0005789]
Q9VVA8	reviewed	integral component of nuclear outer membrane [GO:0031309]; oligosaccharyltransferase I complex [GO:0034998]
Q9VYI8	unreviewed	
Q9VVF0	unreviewed	mitochondrial respiratory chain complex I [GO:0005747]
Q9VVH5	unreviewed	mitochondrial respiratory chain complex III [GO:0005750]
Q9VVI2	reviewed	P-body [GO:0000932]
Q9VVJ6	unreviewed	endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]
Q9VY09	unreviewed	
Q9VVP0	unreviewed	
Q9Y122	unreviewed	
Q9VYB0	reviewed	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]
Q9VVW8	reviewed	
Q9VVY4	unreviewed	nucleus [GO:0005634]
Q9VVZ0	unreviewed	
Q9VXQ8	unreviewed	
Q9VW68	unreviewed	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q9VWR8	reviewed	integral component of membrane [GO:0016021]; nuclear inner membrane [GO:0005637]
Q9W064	unreviewed	nucleus [GO:0005634]
Q9W0S7	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; RISC complex [GO:0016442]
Q9Y170	unreviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
Q9VWS7	unreviewed	
Q9W0S3	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; nuclear speck [GO:0016607]; TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]
Q9VWY6	reviewed	transcription factor TFIID complex [GO:0005669]
Q9VX09	reviewed	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; Ino80 complex [GO:0031011]; nucleus [GO:0005634]
Q9VYT3	unreviewed	chaperone complex [GO:0101031]; mitochondrion [GO:0005739]
Q9VX91	reviewed	cytoplasm [GO:0005737]; ubiquitin ligase complex [GO:0000151]
Q9VXB5	reviewed	large ribosomal subunit [GO:0015934]; mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
Q9VXV2	unreviewed	
Q9VXH0	unreviewed	
Q9VXK7	unreviewed	mitochondrial respiratory chain complex I [GO:0005747]
Q9VZ81	unreviewed	
Q9W0M6	unreviewed	
Q9VXR8	unreviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane peptidase complex [GO:0042720]
Q9VXX2	unreviewed	
Q9W3G7	unreviewed	integral component of membrane [GO:0016021]
Q9VXY0	reviewed	endoplasmic reticulum membrane [GO:0005789]; organelle membrane [GO:0031090]
Q9VY54	unreviewed	spliceosomal complex [GO:0005681]
Q9VY99	reviewed	mitochondrion [GO:0005739]
Q9W127	unreviewed	cytoplasm [GO:0005737]
Q9W1G7	unreviewed	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9VYJ4	unreviewed	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
Q9VYQ3	unreviewed	cytoplasm [GO:0005737]; proteasome regulatory particle [GO:0005838]
Q9Y106	reviewed	
Q9VYY5	unreviewed	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
Q9VZ05	unreviewed	integral component of membrane [GO:0016021]
Q9VZ82	unreviewed	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q9VZB0	unreviewed	
Q9W5B4	unreviewed	
Q9VZH2	reviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]
Q9VZI9	unreviewed	early endosome [GO:0005769]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; recycling endosome [GO:0055037]; synapse [GO:0045202]
Q9W1C8	unreviewed	nucleus [GO:0005634]
Q9VZP9	unreviewed	integral component of membrane [GO:0016021]
Q9VZR5	unreviewed	
Q9VZZ0	unreviewed	integral component of membrane [GO:0016021]
Q9W1E7	unreviewed	nucleus [GO:0005634]
Q9W0C7	reviewed	
Q9W1F2	unreviewed	
Q9W0I6	reviewed	axon [GO:0030424]; endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; sensory dendrite [GO:0071683]
Q9W0M4	unreviewed	endomembrane system [GO:0012505]; endoplasmic reticulum membrane [GO:0005789]; integral component of plasma membrane [GO:0005887]
Q9W0N5	unreviewed	
Q9W0P1	unreviewed	
Q9W0X3	unreviewed	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q9XZ19	unreviewed	
Q9W1I6	unreviewed	precatalytic spliceosome [GO:0071011]
Q9W2W5	unreviewed	
Q9W1Y9	unreviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9W1Z4	unreviewed	
Q9W218	unreviewed	
Q9W4Y0	unreviewed	
Q9W560	unreviewed	
Q9W2R1	unreviewed	
Q9W2X1	unreviewed	
Q9W337	unreviewed	
Q9W5E1	reviewed	Cul2-RING ubiquitin ligase complex [GO:0031462]; Cul3-RING ubiquitin ligase complex [GO:0031463]; Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; Cul7-RING ubiquitin ligase complex [GO:0031467]; cullin-RING ubiquitin ligase complex [GO:0031461]; cytosol [GO:0005829]; nuclear SCF ubiquitin ligase complex [GO:0043224]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
