Entry	Status	Gene ontology (cellular component)
Q17459	reviewed	collagen trimer [GO:0005581]
P91408	reviewed	
Q21130	unreviewed	
Q21351	unreviewed	cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; ribonucleoprotein complex [GO:1990904]
Q23050	unreviewed	
Q8WQC6	unreviewed	
Q9N3X2	reviewed	cytosolic small ribosomal subunit [GO:0022627]
Q9U1Q2	unreviewed	cytosol [GO:0005829]
Q9U2A8	reviewed	ribosome [GO:0005840]
P91437	unreviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8I4F7	unreviewed	endoplasmic reticulum [GO:0005783]; sarcomere [GO:0030017]; striated muscle dense body [GO:0055120]
Q9BKT9	unreviewed	membrane [GO:0016020]; nuclear pore [GO:0005643]
Q9U240	unreviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; nuclear pore [GO:0005643]; nucleus [GO:0005634]
P91470	unreviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
Q11183	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P91487	unreviewed	integral component of membrane [GO:0016021]
Q95XI9	unreviewed	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1) [GO:0000275]
Q9N4I1	unreviewed	dynactin complex [GO:0005869]
Q19220	unreviewed	condensed chromosome [GO:0000793]
Q19981	reviewed	integral component of membrane [GO:0016021]
Q21465	unreviewed	endoplasmic reticulum [GO:0005783]; sarcomere [GO:0030017]; striated muscle dense body [GO:0055120]
Q23628	reviewed	annuli extracellular matrix [GO:0060107]; collagen and cuticulin-based cuticle extracellular matrix [GO:0060102]; collagen trimer [GO:0005581]
P91529	reviewed	RNA polymerase III complex [GO:0005666]
P91542	unreviewed	
Q22820	unreviewed	
Q23522	unreviewed	integral component of membrane [GO:0016021]
Q23560	unreviewed	
Q93535	unreviewed	
P91573	reviewed	cell surface [GO:0009986]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]
P91835	unreviewed	integral component of membrane [GO:0016021]
Q23174	unreviewed	integral component of membrane [GO:0016021]
Q95QD9	unreviewed	integral component of membrane [GO:0016021]
Q9XUP8	unreviewed	
Q20049	unreviewed	mitochondrion [GO:0005739]
Q20282	unreviewed	collagen trimer [GO:0005581]; integral component of membrane [GO:0016021]
P91918	reviewed	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]
P91983	unreviewed	nucleus [GO:0005634]
Q966L2	unreviewed	glutamate-cysteine ligase complex [GO:0017109]
Q18317	reviewed	cytoplasm [GO:0005737]; messenger ribonucleoprotein complex [GO:1990124]; nucleus [GO:0005634]
Q20488	unreviewed	
Q93341	reviewed	mitochondrion [GO:0005739]
Q22183	unreviewed	collagen trimer [GO:0005581]; integral component of membrane [GO:0016021]
Q9XVJ5	unreviewed	integral component of membrane [GO:0016021]
Q02334	reviewed	cortical granule [GO:0060473]; Golgi apparatus [GO:0005794]; Golgi medial cisterna [GO:0005797]; integral component of Golgi membrane [GO:0030173]
Q09315	reviewed	cytoplasm [GO:0005737]
Q02335	reviewed	integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
Q23457	reviewed	Cul2-RING ubiquitin ligase complex [GO:0031462]; Cul3-RING ubiquitin ligase complex [GO:0031463]; Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; Cul7-RING ubiquitin ligase complex [GO:0031467]; cullin-RING ubiquitin ligase complex [GO:0031461]; cytoplasm [GO:0005737]; nuclear SCF ubiquitin ligase complex [GO:0043224]; nucleus [GO:0005634]
Q17440	reviewed	mitochondrion [GO:0005739]
Q18817	unreviewed	cytoplasm [GO:0005737]; microtubule [GO:0005874]
Q22554	unreviewed	actin cytoskeleton [GO:0015629]
Q03570	reviewed	core mediator complex [GO:0070847]; mediator complex [GO:0016592]
Q09596	reviewed	
Q03571	reviewed	cytoplasm [GO:0005737]; messenger ribonucleoprotein complex [GO:1990124]; neuron projection [GO:0043005]; nucleus [GO:0005634]; synapse [GO:0045202]
Q03573	reviewed	
Q20329	unreviewed	plasma membrane [GO:0005886]; striated muscle dense body [GO:0055120]
Q23179	unreviewed	integral component of membrane [GO:0016021]
Q22922	unreviewed	cytosol [GO:0005829]; intracellular [GO:0005622]
Q03755	reviewed	collagen and cuticulin-based cuticle extracellular matrix [GO:0060102]
Q20585	reviewed	proteasome regulatory particle [GO:0005838]
Q95Y72	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; proteasome regulatory particle, lid subcomplex [GO:0008541]
Q07085	reviewed	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
Q65ZG8	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9U3D4	reviewed	integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of Golgi membrane [GO:0030173]; integral component of plasma membrane [GO:0005887]
Q09214	reviewed	
Q09218	reviewed	integral component of membrane [GO:0016021]
Q9XWN2	unreviewed	ciliary basal body [GO:0036064]; ciliary transition fiber [GO:0097539]
Q09232	reviewed	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; membrane [GO:0016020]; plasma membrane [GO:0005886]; voltage-gated calcium channel complex [GO:0005891]
Q09236	reviewed	COPI-coated vesicle [GO:0030137]; COPI vesicle coat [GO:0030126]; cytosol [GO:0005829]; Golgi membrane [GO:0000139]
Q5WRT9	unreviewed	nuclear pore [GO:0005643]
Q93573	reviewed	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]
Q965K5	unreviewed	dynactin complex [GO:0005869]
Q9N5Y2	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9NA98	unreviewed	dynactin complex [GO:0005869]
Q09249	reviewed	nucleus [GO:0005634]; RNAi effector complex [GO:0031332]
Q09250	reviewed	
Q09252	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q09268	reviewed	
Q09278	reviewed	
Q19626	reviewed	cell [GO:0005623]; proton-transporting V-type ATPase, V1 domain [GO:0033180]
Q09279	reviewed	
Q9N2V3	unreviewed	
Q09444	reviewed	cytoplasm [GO:0005737]
Q22857	unreviewed	
Q966M4	unreviewed	RNA polymerase II, core complex [GO:0005665]
Q09292	reviewed	
Q17973	unreviewed	membrane [GO:0016020]
Q09296	reviewed	cytoplasm [GO:0005737]
Q09306	reviewed	axon [GO:0030424]; cilium [GO:0005929]; cytoplasm [GO:0005737]; dendrite [GO:0030425]
Q09314	reviewed	cell cortex [GO:0005938]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9XX25	unreviewed	
Q9NA77	unreviewed	
Q09364	reviewed	
Q9XX56	unreviewed	
Q09367	reviewed	
Q09377	reviewed	nucleus [GO:0005634]
Q09415	reviewed	nucleus [GO:0005634]
Q09382	reviewed	
Q20815	unreviewed	
Q21500	unreviewed	cytoskeleton [GO:0005856]
Q23246	reviewed	
Q9XUZ3	unreviewed	
Q09383	reviewed	
Q19936	unreviewed	integral component of membrane [GO:0016021]
Q09387	unreviewed	
Q9U283	unreviewed	cytoplasm [GO:0005737]; striated muscle dense body [GO:0055120]
Q09495	unreviewed	
Q95Q08	unreviewed	
Q965L8	unreviewed	
Q09397	unreviewed	cytosol [GO:0005829]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
Q09487	unreviewed	intracellular [GO:0005622]; nuclear periphery [GO:0034399]; P granule [GO:0043186]
Q09406	reviewed	autophagosome membrane [GO:0000421]; cytoplasm [GO:0005737]
Q19895	reviewed	
Q09410	reviewed	
Q22664	unreviewed	Ctf18 RFC-like complex [GO:0031390]
Q09418	reviewed	
Q23079	unreviewed	
Q09440	reviewed	histone deacetylase complex [GO:0000118]
Q09452	reviewed	nucleus [GO:0005634]
Q564Q1	reviewed	
Q18616	reviewed	nucleus [GO:0005634]
Q18042	unreviewed	
Q18945	unreviewed	
Q19059	unreviewed	
Q9U2D8	unreviewed	intracellular [GO:0005622]
Q9U2F1	unreviewed	
Q09496	reviewed	astral microtubule [GO:0000235]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]
Q09500	reviewed	integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; phagocytic vesicle [GO:0045335]; vacuolar membrane [GO:0005774]
Q19408	reviewed	
Q21624	reviewed	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]
Q9BIG2	reviewed	heterotrimeric G-protein complex [GO:0005834]
Q9N3I5	unreviewed	
Q9XTR0	unreviewed	
Q09511	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q09534	unreviewed	
Q9GZH6	unreviewed	protein phosphatase type 2A complex [GO:0000159]
Q09556	reviewed	
Q23566	unreviewed	
Q09582	reviewed	cytosol [GO:0005829]
Q95ZQ5	unreviewed	catalytic step 2 spliceosome [GO:0071013]; exon-exon junction complex [GO:0035145]
Q19890	unreviewed	
Q09604	reviewed	nucleus [GO:0005634]
Q95QQ2	reviewed	
Q09652	reviewed	mitochondrion [GO:0005739]; peroxisome [GO:0005777]
Q9N358	reviewed	chaperonin-containing T-complex [GO:0005832]
Q09957	unreviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q09967	reviewed	endosome membrane [GO:0010008]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q09969	reviewed	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrial outer membrane [GO:0005741]; protein-containing complex [GO:0032991]
Q21831	unreviewed	nucleus [GO:0005634]; SWI/SNF complex [GO:0016514]
Q10006	reviewed	
Q10020	reviewed	
Q10046	reviewed	excitatory synapse [GO:0060076]; integral component of membrane [GO:0016021]; integral component of synaptic vesicle membrane [GO:0030285]; synaptic vesicle membrane [GO:0030672]
Q9GUB8	unreviewed	integral component of membrane [GO:0016021]
Q10121	reviewed	cytosol [GO:0005829]
Q10128	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q22070	reviewed	intracellular [GO:0005622]
Q10459	reviewed	cell [GO:0005623]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q10656	reviewed	cytoplasm [GO:0005737]; integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
Q22992	reviewed	NSL complex [GO:0044545]; nucleus [GO:0005634]
Q95Q15	unreviewed	
Q9XXH4	unreviewed	nucleus [GO:0005634]; Set1C/COMPASS complex [GO:0048188]
Q10665	reviewed	nucleosome [GO:0000786]; nucleus [GO:0005634]; PcG protein complex [GO:0031519]
Q21557	reviewed	cytoplasm [GO:0005737]; cytoplasmic dynein complex [GO:0005868]; dynein complex [GO:0030286]; microtubule [GO:0005874]
Q20257	reviewed	nucleus [GO:0005634]
Q9NAH2	reviewed	nucleus [GO:0005634]
Q9N3X3	unreviewed	
Q9N517	unreviewed	integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; synapse [GO:0045202]
Q9XUC9	unreviewed	
Q9XXE5	unreviewed	extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]
Q10917	reviewed	integral component of membrane [GO:0016021]
Q95Y95	unreviewed	filopodium [GO:0030175]; intrinsic component of the cytoplasmic side of the plasma membrane [GO:0031235]
Q10941	reviewed	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q11080	reviewed	integral component of membrane [GO:0016021]
Q17961	unreviewed	integral component of membrane [GO:0016021]
Q11088	reviewed	
Q22329	reviewed	endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]
Q17336	reviewed	catalytic step 2 spliceosome [GO:0071013]; germ cell nucleus [GO:0043073]; nuclear chromatin [GO:0000790]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U2-type catalytic step 1 spliceosome [GO:0071006]
Q17698	unreviewed	
Q18089	unreviewed	integral component of membrane [GO:0016021]
Q22264	unreviewed	
Q22347	reviewed	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q18377	unreviewed	
Q19266	reviewed	apical plasma membrane [GO:0016324]; cell cortex [GO:0005938]; cortical actin cytoskeleton [GO:0030864]; cytosol [GO:0005829]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q22524	unreviewed	integral component of membrane [GO:0016021]
Q6Q4G5	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8MPX3	reviewed	
Q9NHZ6	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9TZD5	unreviewed	integral component of membrane [GO:0016021]
Q9XTS0	unreviewed	Cul2-RING ubiquitin ligase complex [GO:0031462]
Q9XU45	unreviewed	
Q17370	reviewed	nucleus [GO:0005634]
Q17589	unreviewed	nucleus [GO:0005634]
Q9NEN6	reviewed	ribosome [GO:0005840]
Q9XVM0	unreviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q9XWV6	unreviewed	integral component of membrane [GO:0016021]
Q17403	unreviewed	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q17411	unreviewed	
Q17413	reviewed	
Q17424	reviewed	mitochondrion [GO:0005739]
Q19366	reviewed	delta DNA polymerase complex [GO:0043625]
Q17426	reviewed	nucleus [GO:0005634]
Q17430	unreviewed	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
Q18846	reviewed	intracellular [GO:0005622]
Q19300	unreviewed	endoplasmic reticulum [GO:0005783]
Q95QC2	unreviewed	mitochondrial large ribosomal subunit [GO:0005762]
Q965G5	reviewed	cell junction [GO:0030054]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; perikaryon [GO:0043204]; synapse [GO:0045202]
Q9XW83	unreviewed	
Q22559	unreviewed	integral component of membrane [GO:0016021]
Q17473	unreviewed	extracellular space [GO:0005615]
Q9NEQ5	unreviewed	
Q17492	unreviewed	SCF ubiquitin ligase complex [GO:0019005]
Q17510	unreviewed	
Q9XWS1	unreviewed	
Q20437	unreviewed	
Q20778	unreviewed	
Q21131	unreviewed	
Q23192	reviewed	microtubule [GO:0005874]
Q93730	unreviewed	
Q966A8	unreviewed	integral component of membrane [GO:0016021]
Q966P3	unreviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9U7D3	reviewed	extracellular region [GO:0005576]
Q9XUW3	unreviewed	integral component of membrane [GO:0016021]
Q17541	unreviewed	integral component of membrane [GO:0016021]
Q21932	unreviewed	
Q8MQ01	unreviewed	integral component of membrane [GO:0016021]
Q17543	unreviewed	intracellular [GO:0005622]
Q19292	unreviewed	
Q22759	unreviewed	
Q9N315	unreviewed	
Q9TZA9	unreviewed	
Q21065	reviewed	cytoplasm [GO:0005737]; intermediate filament [GO:0005882]
Q22620	unreviewed	aminoacyl-tRNA synthetase multienzyme complex [GO:0017101]; cytoplasm [GO:0005737]
Q17569	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q17622	unreviewed	
Q21625	reviewed	alpha DNA polymerase:primase complex [GO:0005658]
Q17649	unreviewed	integral component of membrane [GO:0016021]
Q17657	unreviewed	
Q17675	unreviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q17678	reviewed	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q17692	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; PTW/PP1 phosphatase complex [GO:0072357]
Q17694	unreviewed	snRNA-activating protein complex [GO:0019185]
Q22092	unreviewed	
Q17720	unreviewed	nucleus [GO:0005634]
Q9GZE0	unreviewed	
Q95Y94	unreviewed	integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; synapse [GO:0045202]
Q17776	unreviewed	
Q23414	unreviewed	
Q17798	unreviewed	
Q17802	reviewed	external encapsulating structure [GO:0030312]; extracellular region [GO:0005576]
Q9NAJ2	unreviewed	nucleus [GO:0005634]
Q17821	unreviewed	
Q17828	reviewed	mitochondrial degradosome [GO:0045025]; mitochondrial matrix [GO:0005759]; nucleus [GO:0005634]
Q17975	unreviewed	integral component of membrane [GO:0016021]
Q22251	unreviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q18314	unreviewed	
Q23261	reviewed	cytoplasm [GO:0005737]
Q93791	unreviewed	basal part of cell [GO:0045178]; basement membrane [GO:0005604]; membrane [GO:0016020]
Q9U369	unreviewed	integral component of membrane [GO:0016021]
Q9U539	reviewed	integral component of membrane [GO:0016021]
Q9XWR0	unreviewed	myosin complex [GO:0016459]
Q22100	reviewed	mitochondrion [GO:0005739]
Q9XVI6	reviewed	
Q17902	reviewed	nuclear envelope [GO:0005635]
Q966B8	unreviewed	nucleus [GO:0005634]
Q18094		
Q21294	unreviewed	
Q23422	unreviewed	collagen trimer [GO:0005581]; integral component of membrane [GO:0016021]
Q17940	unreviewed	
Q17941	reviewed	axon [GO:0030424]; cytoplasmic side of plasma membrane [GO:0009898]; dendrite [GO:0030425]; intracellular [GO:0005622]; neuronal cell body [GO:0043025]
Q18502	reviewed	extracellular region [GO:0005576]
Q95PZ7	unreviewed	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; proteasome activator complex [GO:0008537]
Q17978	unreviewed	perinuclear region of cytoplasm [GO:0048471]
Q17994	unreviewed	mitochondrion [GO:0005739]
Q18013	unreviewed	Golgi apparatus [GO:0005794]
Q18026	reviewed	cytoplasm [GO:0005737]
Q18827	unreviewed	
Q18030	unreviewed	
Q18032	unreviewed	
Q20563	unreviewed	transcription factor TFIID complex [GO:0005669]
Q18069	unreviewed	
Q18078	reviewed	integral component of membrane [GO:0016021]
Q18097	unreviewed	
Q23624	unreviewed	
Q18166	unreviewed	
Q18167	unreviewed	chromatin [GO:0000785]; nuclear chromatin [GO:0000790]
Q9N5V6	unreviewed	
Q18395	unreviewed	nucleus [GO:0005634]
Q18194	unreviewed	dynactin complex [GO:0005869]
Q21367	unreviewed	
Q93902	unreviewed	
Q18232	reviewed	
Q18235	reviewed	condensed chromosome [GO:0000793]; cytoplasm [GO:0005737]; spindle microtubule [GO:0005876]
Q20136	unreviewed	integral component of membrane [GO:0016021]
Q9NA40	unreviewed	integral component of membrane [GO:0016021]
Q9BHM0	unreviewed	
Q9TYR0	unreviewed	
Q9XWZ6	unreviewed	
Q19848	reviewed	chromatin [GO:0000785]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]
Q20965	unreviewed	
Q95YE6	unreviewed	DNA-dependent protein kinase-DNA ligase 4 complex [GO:0005958]; DNA ligase IV complex [GO:0032807]
Q18257	unreviewed	nucleolus [GO:0005730]
Q18264	unreviewed	integral component of membrane [GO:0016021]
Q20239	unreviewed	lysosome [GO:0005764]
Q18271	unreviewed	
Q18280	unreviewed	
Q9N2L7	reviewed	condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]
Q18302	unreviewed	collagen trimer [GO:0005581]; integral component of membrane [GO:0016021]
Q8MXH8	unreviewed	
Q18329	unreviewed	
Q18355	unreviewed	integral component of peroxisomal membrane [GO:0005779]; peroxisomal membrane [GO:0005778]
Q18369	unreviewed	
Q18393	unreviewed	nucleus [GO:0005634]
Q18406	reviewed	exocyst [GO:0000145]
Q21155	unreviewed	ASAP complex [GO:0061574]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]
Q18419	unreviewed	nucleus [GO:0005634]
Q19812	unreviewed	
Q18433	unreviewed	integral component of membrane [GO:0016021]
Q18435	unreviewed	nucleus [GO:0005634]
Q18445	unreviewed	nucleus [GO:0005634]
Q18476	unreviewed	cytoplasm [GO:0005737]; nuclear pore [GO:0005643]
Q22977	unreviewed	integral component of membrane [GO:0016021]
Q23215	unreviewed	
Q23269	unreviewed	nucleus [GO:0005634]
Q18480	unreviewed	collagen trimer [GO:0005581]
Q2Q221	unreviewed	
Q18497	unreviewed	
Q9TYT3	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9TYT4	unreviewed	
Q9XWV0	reviewed	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
Q18535	unreviewed	
Q18539	unreviewed	extracellular space [GO:0005615]
Q18577	unreviewed	
Q18585	unreviewed	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q21368	unreviewed	
