Entry	Status	Gene ontology (cellular component)
Q5W111	reviewed	
Q8N0U6	reviewed	
Q8N1A6	reviewed	
Q8N9R6	reviewed	
Q9BSG0	reviewed	extracellular region [GO:0005576]
Q9H0W9	reviewed	extracellular exosome [GO:0070062]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9NNX6	reviewed	cell surface [GO:0009986]; cytoplasm [GO:0005737]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; host cell [GO:0043657]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q9NUB1	reviewed	mitochondrial matrix [GO:0005759]
Q9NV79	reviewed	cytoplasm [GO:0005737]
Q9Y2I7	reviewed	cell-cell junction [GO:0005911]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; endosome membrane [GO:0010008]; Golgi membrane [GO:0000139]; late endosome membrane [GO:0031902]; membrane raft [GO:0045121]; perinuclear region of cytoplasm [GO:0048471]; vesicle membrane [GO:0012506]
Q16584	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; membrane [GO:0016020]; microtubule [GO:0005874]
Q6NUN0	reviewed	mitochondrial matrix [GO:0005759]
Q6PJI9	reviewed	GATOR2 complex [GO:0061700]; lysosomal membrane [GO:0005765]
Q9H4B6	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q9NRY7	reviewed	integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9NUI1	reviewed	cytosol [GO:0005829]; peroxisomal membrane [GO:0005778]
Q09666	reviewed	actin cytoskeleton [GO:0015629]; cell-cell contact zone [GO:0044291]; costamere [GO:0043034]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; T-tubule [GO:0030315]; vesicle [GO:0031982]
Q09FC8	reviewed	cytoplasm [GO:0005737]; fibrillar center [GO:0001650]; microtubule cytoskeleton [GO:0015630]; nucleus [GO:0005634]
Q0D2I5	reviewed	intermediate filament [GO:0005882]
Q0P5P2	reviewed	extracellular region [GO:0005576]
Q9HBT7	reviewed	nucleus [GO:0005634]
Q0VAF8	unreviewed	
Q3YEC7	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q86YM7	reviewed	apical part of cell [GO:0045177]; axon [GO:0030424]; cell junction [GO:0030054]; costamere [GO:0043034]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; glutamatergic synapse [GO:0098978]; neuron projection [GO:0043005]; neuron spine [GO:0044309]; plasma membrane [GO:0005886]; postsynaptic cytosol [GO:0099524]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; Z disc [GO:0030018]
Q0VDG4	reviewed	
Q0VG06	reviewed	cytosol [GO:0005829]; Fanconi anaemia nuclear complex [GO:0043240]; intermediate filament cytoskeleton [GO:0045111]; nucleoplasm [GO:0005654]
Q10471	reviewed	endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]; integral component of Golgi membrane [GO:0030173]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]
Q10567	reviewed	clathrin adaptor complex [GO:0030131]; clathrin-coated vesicle membrane [GO:0030665]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal membrane [GO:0005765]; trans-Golgi network membrane [GO:0032588]
Q16775	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]
Q10713	reviewed	extracellular space [GO:0005615]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q10981	reviewed	extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
Q12765	reviewed	cytoplasm [GO:0005737]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]
Q12770	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; protein-containing complex [GO:0032991]
Q13564	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q6H8Q1	reviewed	actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]
Q9Y6R1	reviewed	basolateral plasma membrane [GO:0016323]; extracellular exosome [GO:0070062]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q99611	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9HD20	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q12778	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q12798	reviewed	centriole [GO:0005814]; centrosome [GO:0005813]; nucleus [GO:0005634]; photoreceptor connecting cilium [GO:0032391]; spindle pole [GO:0000922]
Q5JZY3	reviewed	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
Q5VVH5	reviewed	cytoplasm [GO:0005737]; intracellular [GO:0005622]; nucleus [GO:0005634]
Q8N289	unreviewed	integral component of membrane [GO:0016021]
Q8NDH3	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8WVT3	reviewed	cytosol [GO:0005829]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; kinetochore [GO:0000776]; nucleus [GO:0005634]; TRAPP complex [GO:0030008]
Q9BZG8	reviewed	cell junction [GO:0030054]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q9NVV2	reviewed	
Q9NX05	reviewed	nucleus [GO:0005634]
Q9NZI7	reviewed	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9NZQ0	reviewed	nucleus [GO:0005634]
Q9UD71	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendritic spine head [GO:0044327]; dendritic spine neck [GO:0044326]; glutamatergic synapse [GO:0098978]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]
Q9UF47	reviewed	membrane [GO:0016020]
V9HWE3	unreviewed	cytoplasm [GO:0005737]
Q6ICP4	unreviewed	cytoplasm [GO:0005737]; immunological synapse [GO:0001772]
Q12816	reviewed	intrinsic component of plasma membrane [GO:0031226]
Q12830	reviewed	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NURF complex [GO:0016589]
Q13277	reviewed	apical plasma membrane [GO:0016324]; azurophil granule [GO:0042582]; cell-cell junction [GO:0005911]; dendrite [GO:0030425]; endomembrane system [GO:0012505]; extracellular exosome [GO:0070062]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; integral component of membrane [GO:0016021]; lamellipodium [GO:0030027]; melanosome [GO:0042470]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; presynaptic active zone membrane [GO:0048787]; presynaptic membrane [GO:0042734]; Schaffer collateral - CA1 synapse [GO:0098685]; SNARE complex [GO:0031201]; specific granule [GO:0042581]; synaptic vesicle [GO:0008021]; vacuole [GO:0005773]; zymogen granule membrane [GO:0042589]
Q53YE2	unreviewed	apical plasma membrane [GO:0016324]; dendrite [GO:0030425]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; integral component of membrane [GO:0016021]; melanosome [GO:0042470]; postsynapse [GO:0098794]; presynapse [GO:0098793]; Schaffer collateral - CA1 synapse [GO:0098685]; SNARE complex [GO:0031201]; zymogen granule membrane [GO:0042589]
Q96F15	reviewed	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; lysosome [GO:0005764]; mitochondrial outer membrane [GO:0005741]
Q12860	reviewed	anchored component of postsynaptic membrane [GO:0099025]; anchored component of presynaptic membrane [GO:0099026]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; membrane raft [GO:0045121]; myelin sheath [GO:0043209]
Q14247	reviewed	cell cortex [GO:0005938]; clathrin-coated pit [GO:0005905]; cortical cytoskeleton [GO:0030863]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; lamellipodium [GO:0030027]; mitotic spindle midzone [GO:1990023]; plasma membrane [GO:0005886]; podosome [GO:0002102]; ruffle [GO:0001726]; voltage-gated potassium channel complex [GO:0008076]
Q53HG7	unreviewed	
Q76MU0	unreviewed	
Q8NC44	reviewed	integral component of membrane [GO:0016021]
Q9H0E4	unreviewed	
Q9UDV6	reviewed	nucleus [GO:0005634]
Q12882	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q12894	reviewed	nucleus [GO:0005634]
Q12904	reviewed	aminoacyl-tRNA synthetase multienzyme complex [GO:0017101]; cell surface [GO:0009986]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; methionyl glutamyl tRNA synthetase complex [GO:0017102]; nucleus [GO:0005634]
Q6P1M0	reviewed	brush border membrane [GO:0031526]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; microvillus [GO:0005902]; plasma membrane [GO:0005886]
Q7Z382	unreviewed	cytoskeleton [GO:0005856]
Q96BF6	reviewed	mitochondrion [GO:0005739]; nuclear body [GO:0016604]; nuclear chromatin [GO:0000790]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q96GT9	reviewed	
Q9NVT9	reviewed	
Q9UI47	reviewed	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; fascia adherens [GO:0005916]; lamellipodium [GO:0030027]
Q9UKA8	reviewed	cytoplasm [GO:0005737]
Q9UKN7	reviewed	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; myosin complex [GO:0016459]; stereocilium [GO:0032420]
Q8N693	reviewed	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]
Q13572	reviewed	apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q2KHT4	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q32MK9	unreviewed	
Q5FYB0	reviewed	endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]
Q5GFL6	reviewed	basement membrane [GO:0005604]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]
Q5T8I9	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; P granule [GO:0043186]
Q6ZS27	reviewed	nucleus [GO:0005634]
Q7Z434	reviewed	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; peroxisomal membrane [GO:0005778]
Q86TN4	reviewed	
Q8N6N6	reviewed	
Q8N9N2	reviewed	neuromuscular junction [GO:0031594]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q99419	unreviewed	nucleus [GO:0005634]
Q9BRJ7	reviewed	nucleus [GO:0005634]
Q9BRP7	reviewed	cytoplasm [GO:0005737]
Q9BXF9	reviewed	acrosomal membrane [GO:0002080]; extracellular exosome [GO:0070062]; nucleus [GO:0005634]; outer acrosomal membrane [GO:0002081]; sperm flagellum [GO:0036126]
Q9GZU8	reviewed	nucleus [GO:0005634]
Q9NRN7	reviewed	cytosol [GO:0005829]; extracellular exosome [GO:0070062]
Q9UI26	reviewed	cytosol [GO:0005829]; fibrillar center [GO:0001650]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]
Q7RTQ2	unreviewed	kinesin complex [GO:0005871]
Q13523	reviewed	catalytic step 2 spliceosome [GO:0071013]; chromosome [GO:0005694]; nuclear speck [GO:0016607]; nucleus [GO:0005634]
Q6IAN1	unreviewed	
Q9BWD3	reviewed	
Q9BX40	reviewed	
Q13002	reviewed	cell junction [GO:0030054]; dendrite cytoplasm [GO:0032839]; glutamatergic synapse [GO:0098978]; hippocampal mossy fiber to CA3 synapse [GO:0098686]; integral component of plasma membrane [GO:0005887]; kainate selective glutamate receptor complex [GO:0032983]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; presynaptic membrane [GO:0042734]; terminal bouton [GO:0043195]
Q13015	reviewed	cytosol [GO:0005829]; intracellular [GO:0005622]; microtubule organizing center [GO:0005815]; nucleoplasm [GO:0005654]
Q13017	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; plasma membrane [GO:0005886]
Q8NHZ8	reviewed	anaphase-promoting complex [GO:0005680]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q8WV60	reviewed	mitochondrion [GO:0005739]
Q8N137	reviewed	centriole [GO:0005814]; centrosome [GO:0005813]; cytosol [GO:0005829]
Q13069	reviewed	
Q3SYA9	reviewed	
Q8IUH3	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
Q96GV9	reviewed	ciliary transition zone [GO:0035869]; cytoplasm [GO:0005737]
Q9NQW5	reviewed	chromosome [GO:0005694]; nucleus [GO:0005634]
Q13098	reviewed	COP9 signalosome [GO:0008180]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q13113	reviewed	extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]
Q13115	reviewed	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8N1F1	reviewed	mitochondrion [GO:0005739]
Q92535	reviewed	endoplasmic reticulum membrane [GO:0005789]; glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex [GO:0000506]; integral component of membrane [GO:0016021]
Q96FV9	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; intercellular bridge [GO:0045171]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; THO complex [GO:0000347]; THO complex part of transcription export complex [GO:0000445]; transcription export complex [GO:0000346]
Q96N46	reviewed	
Q9H3R5	reviewed	condensed chromosome kinetochore [GO:0000777]; cytosol [GO:0005829]; kinetochore [GO:0000776]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q96L93	reviewed	cytosol [GO:0005829]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; endosome [GO:0005768]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; phagocytic vesicle [GO:0045335]
Q14774	reviewed	nucleus [GO:0005634]
Q14997	reviewed	cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; spermatoproteasome complex [GO:1990111]
Q2VPB7	reviewed	AP-type membrane coat adaptor complex [GO:0030119]; lysosomal membrane [GO:0005765]
Q6PIY7	reviewed	cytosol [GO:0005829]; nuclear RNA-directed RNA polymerase complex [GO:0031380]
Q8NBM4	reviewed	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q8WWV3	reviewed	mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
Q9BQY9	reviewed	cytoplasm [GO:0005737]
Q9BV47	reviewed	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; nucleus [GO:0005634]
Q9H918	unreviewed	
Q9Y4X0	reviewed	nucleus [GO:0005634]
Q8WV99	reviewed	anchored component of membrane [GO:0031225]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; proteasome complex [GO:0000502]
Q8N4Q3	unreviewed	
Q9H799	reviewed	ciliary transition zone [GO:0035869]; integral component of membrane [GO:0016021]
Q9NPC7	reviewed	nucleus [GO:0005634]
Q9H410	reviewed	azurophil granule lumen [GO:0035578]; condensed chromosome kinetochore [GO:0000777]; condensed nuclear chromosome inner kinetochore [GO:0000941]; cytosol [GO:0005829]; extracellular region [GO:0005576]; fibrillar center [GO:0001650]; MIS12/MIND type complex [GO:0000444]; nuclear body [GO:0016604]; nuclear MIS12/MIND complex [GO:0000818]; nucleolus [GO:0005730]; nucleus [GO:0005634]; spindle pole [GO:0000922]
Q9NUP1	reviewed	axon cytoplasm [GO:1904115]; BLOC-1 complex [GO:0031083]; cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9Y2F5	reviewed	Cajal body [GO:0015030]; histone locus body [GO:0035363]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; transcriptionally active chromatin [GO:0035327]; transcription elongation factor complex [GO:0008023]
Q96FA7	reviewed	
Q13185	reviewed	chromatin [GO:0000785]; chromosome, centromeric region [GO:0000775]; condensed chromosome, centromeric region [GO:0000779]; nuclear chromosome, telomeric region [GO:0000784]; nuclear envelope [GO:0005635]; nuclear euchromatin [GO:0005719]; nuclear heterochromatin [GO:0005720]; nuclear inner membrane [GO:0005637]; nuclear pericentric heterochromatin [GO:0031618]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; site of DNA damage [GO:0090734]; spindle [GO:0005819]
Q14BN4	reviewed	integral component of plasma membrane [GO:0005887]; microtubule organizing center [GO:0005815]; sarcolemma [GO:0042383]; smooth endoplasmic reticulum [GO:0005790]
Q16221	unreviewed	phosphorylase kinase complex [GO:0005964]
Q8WVY7	reviewed	nucleolus [GO:0005730]; nucleus [GO:0005634]
Q96P23	unreviewed	integral component of membrane [GO:0016021]
Q9UHE8	reviewed	cell-cell junction [GO:0005911]; endosome [GO:0005768]; endosome membrane [GO:0010008]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q13207	reviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q13214	reviewed	endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; integral component of plasma membrane [GO:0005887]
Q13268	reviewed	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]
Q8TBE7	reviewed	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q6P9H4	reviewed	apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]
Q6PEY2	reviewed	cytoplasm [GO:0005737]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; nucleus [GO:0005634]
Q6PJE2	reviewed	extracellular matrix [GO:0031012]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]
Q8WW55	unreviewed	nucleus [GO:0005634]
Q9H9Q2	reviewed	COP9 signalosome [GO:0008180]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q9XRX5	reviewed	
Q13308	reviewed	cell-cell junction [GO:0005911]; focal adhesion [GO:0005925]; integral component of plasma membrane [GO:0005887]
Q66K74	reviewed	cell junction [GO:0030054]; cell projection [GO:0042995]; cytosol [GO:0005829]; dendrite [GO:0030425]; microtubule [GO:0005874]; microtubule associated complex [GO:0005875]; neuronal cell body [GO:0043025]; nucleolus [GO:0005730]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; spindle [GO:0005819]; synapse [GO:0045202]
